Name;Dataset;Index;Feature 0;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6;Feature 7;Feature 8;Feature 9;Feature 10;Feature 11;Feature 12;Feature 13;Feature 14;Feature 15;Feature 16;Feature 17;Feature 18;Feature 19;Feature 20;Feature 21;Feature 22;Feature 23;Feature 24;Feature 25;Feature 26;Feature 27;Feature 28;Feature 29;Feature 30;Feature 31;Feature 32;Feature 33;Feature 34;Feature 35;Feature 36;Feature 37;Feature 38;Feature 39;Feature 40;Feature 41;Feature 42;Feature 43;Feature 44;Feature 45;Feature 46;Feature 47;Feature 48;Feature 49;Feature 50;Feature 51;Feature 52;Feature 53;Feature 54;Feature 55;Feature 56;Feature 57;Feature 58;Feature 59;Feature 60;Feature 61;Feature 62;Feature 63
feature importances;ENRON;10;0,03776366;0,01034460;0,01648128;0,00384752;0,00181868;0,00465746;0,00835403;0,01171019;0,01443753;0,02027559;0,00368963;0,01377080;0,00381110;0,01013419;0,01610050;0,02139015;0,01068185;0,00505148;0,01340679;0,01624097;0,00017458;0,00206102;0,00236662;0,00647101;0,00639438;0,00124803;0,02269074;0,00352156;0,05462458;0,04289085;0,00965318;0,00010887;0,00191493;0,03277169;0,00005203;0,00000000;0,00000000;0,03084650;0,01759506;0,01873607;0,00708454;0,06466172;0,04495063;0,00420547;0,00260862;0,00000000;0,03445861;0,01424484;0,00198605;0,00000000;0,00000000;0,01566003;0,00316224;0,00000000;0,03273871;0,05531552;0,04331489;0,03781344;0,02585857;0,03380102;0,02728424;0,01710964;0,03103402;0,00461745
feature importances;ENRON;11;0,04100576;0,00728793;0,01776509;0,01034555;0,00254220;0,00287181;0,01057978;0,00916112;0,01416903;0,01494500;0,00632553;0,01004913;0,00223474;0,01292745;0,01356675;0,02634511;0,01672765;0,00422477;0,01010782;0,00953556;0,00088405;0,00338582;0,00173273;0,01062908;0,00619922;0,00121142;0,02581325;0,00200463;0,06732805;0,04569951;0,01062196;0,00000000;0,00300363;0,02384902;0,00000937;0,00063239;0,00000000;0,03800825;0,01550718;0,01684682;0,00362837;0,06271472;0,04252812;0,00384568;0,00414334;0,00000000;0,02997893;0,01657031;0,00266374;0,00000000;0,00000000;0,01967451;0,00134981;0,00000000;0,02914701;0,04051062;0,05231258;0,03867938;0,02591333;0,03467111;0,03155884;0,01327062;0,02555145;0,00520334
feature importances;ENRON;12;0,04029026;0,00898100;0,01292558;0,00791623;0,00185626;0,00516763;0,01348176;0,01311217;0,00807355;0,01930863;0,00768200;0,00931504;0,00130556;0,01245995;0,01378046;0,01883775;0,00926036;0,00407940;0,01303078;0,01220308;0,00091663;0,00412366;0,00244828;0,00556642;0,00570614;0,00103414;0,02476508;0,00173423;0,05786045;0,04004272;0,01522070;0,00177622;0,00212035;0,02524157;0,00001791;0,00000000;0,00000000;0,04149057;0,01368261;0,01827611;0,01053350;0,06330091;0,04236700;0,00503411;0,00343175;0,00000000;0,03241383;0,01314765;0,00326102;0,00000000;0,00000000;0,01830509;0,00177576;0,00000000;0,02871776;0,03727049;0,05009193;0,04572734;0,02855781;0,03929969;0,01888072;0,01279353;0,03863563;0,01136321
feature importances;ENRON;13;0,04481236;0,00718894;0,01440560;0,00721183;0,00208733;0,00458879;0,01089316;0,01134634;0,01320916;0,03017896;0,00684300;0,01179461;0,00316338;0,01216918;0,01472467;0,03052440;0,01756024;0,00326585;0,01267769;0,00905891;0,00017689;0,00161963;0,00099454;0,00684946;0,00588874;0,00161510;0,02341055;0,00002514;0,05803281;0,02845888;0,01132735;0,00020222;0,00282042;0,01956095;0,00002017;0,00045310;0,00000000;0,03639711;0,01773677;0,02137605;0,01092213;0,05824006;0,04756404;0,00470400;0,00428003;0,00000000;0,02503901;0,01360686;0,00148972;0,00000000;0,00000000;0,02491601;0,00028606;0,00000000;0,03553219;0,04374293;0,05531274;0,03244391;0,02448154;0,03241520;0,02253424;0,01931876;0,03225797;0,00624234
feature importances;ENRON;14;0,03044648;0,01017096;0,01107067;0,00725642;0,00202412;0,00358767;0,01002824;0,00883492;0,01110286;0,02971272;0,00639208;0,01275399;0,00184565;0,01207581;0,01641448;0,02395108;0,01243261;0,00452432;0,01427289;0,01330201;0,00021754;0,00475216;0,00207303;0,00777617;0,00892244;0,00021494;0,02323654;0,00065179;0,06412511;0,03940965;0,01323739;0,00008091;0,00240279;0,02712843;0,00005470;0,00000000;0,00000000;0,03030728;0,01879097;0,01804653;0,00739270;0,06076066;0,04089179;0,00451664;0,00343018;0,00000000;0,03508073;0,01595508;0,00060446;0,00000000;0,00000000;0,02899912;0,00029878;0,00000000;0,02591582;0,04334033;0,05241214;0,04045899;0,02204828;0,03432934;0,02678476;0,01424003;0,03187941;0,00703240
feature importances;ENRON;15;0,03128365;0,00811416;0,01550823;0,00558492;0,00244015;0,00456656;0,00931214;0,00967452;0,01797380;0,02221705;0,00525939;0,01068310;0,00155861;0,00921668;0,01804600;0,02835773;0,01857279;0,00587992;0,01478712;0,00933157;0,00140201;0,00295986;0,00262638;0,00871916;0,00782086;0,00094908;0,02248587;0,00015854;0,05881877;0,03989721;0,01412582;0,00000000;0,00469584;0,01887916;0,00066832;0,00025786;0,00000000;0,03385759;0,01226528;0,01665073;0,00954232;0,06772951;0,05036313;0,00521596;0,00881531;0,00000000;0,03921510;0,01867281;0,00067747;0,00000000;0,00000000;0,02396226;0,00097111;0,00000000;0,02858892;0,03494664;0,04793148;0,03463802;0,02366196;0,03874598;0,01818384;0,01365693;0,03168278;0,00719203
feature importances;ENRON;16;0,04330963;0,00830396;0,01637849;0,00551623;0,00273201;0,00757104;0,01256166;0,01050560;0,00881364;0,01791119;0,00451780;0,01413634;0,00283214;0,01241268;0,02264333;0,02679628;0,01733214;0,00416040;0,01445323;0,01408661;0,00037200;0,00395769;0,00154626;0,00822213;0,00850221;0,00109059;0,01527662;0,00389375;0,05575040;0,03938621;0,00621267;0,00102830;0,00275808;0,02877865;0,00015926;0,00109340;0,00000000;0,03145386;0,01649157;0,02083471;0,00855888;0,05890756;0,04274009;0,00342336;0,00337962;0,00000000;0,02833813;0,01446211;0,00271381;0,00000000;0,00000000;0,01429058;0,00110126;0,00000000;0,02751185;0,03811592;0,04445243;0,03325775;0,02346840;0,04412827;0,03240877;0,02305675;0,03480687;0,00709483
feature importances;ENRON;17;0,03868101;0,01458458;0,01496895;0,01075705;0,00285653;0,00569229;0,00919201;0,01056999;0,01233113;0,02474804;0,00566718;0,01342017;0,00114869;0,01164317;0,01760021;0,02164123;0,01348432;0,00542133;0,01758225;0,01161544;0,00000000;0,00307692;0,00175786;0,00756415;0,00617621;0,00090673;0,02558810;0,00302543;0,05760101;0,04078430;0,00957126;0,00044107;0,00176448;0,03224114;0,00000000;0,00169081;0,00000000;0,03462337;0,01664220;0,01730673;0,00931558;0,06015888;0,04306742;0,00580703;0,00701664;0,00000000;0,03399585;0,01698740;0,00278514;0,00000000;0,00000000;0,01495050;0,00082129;0,00000000;0,02522950;0,03718590;0,04373914;0,04308860;0,02079750;0,03798111;0,02251107;0,01602926;0,02849953;0,00566531
feature importances;ENRON;18;0,04673620;0,00692647;0,01560744;0,00721936;0,00160981;0,00457874;0,00756366;0,01373833;0,01175105;0,02280252;0,00422651;0,01047905;0,00287185;0,01277098;0,01581541;0,02111642;0,01423179;0,00290273;0,01032921;0,00724839;0,00055641;0,00541149;0,00264084;0,00651105;0,00590233;0,00133073;0,02417590;0,00235406;0,04939588;0,04342545;0,01243855;0,00027312;0,00180727;0,02975268;0,00005985;0,00003172;0,00000000;0,03915863;0,01661583;0,01673208;0,00774782;0,06019881;0,04243521;0,00806255;0,00450212;0,00000000;0,03609949;0,01153790;0,00129511;0,00000000;0,00000000;0,02186618;0,00125278;0,00000000;0,03872599;0,04468322;0,05661147;0,04279862;0,02333506;0,03173410;0,01787731;0,01866097;0,02513559;0,00633991
feature importances;ENRON;19;0,03800902;0,00838041;0,01500174;0,00587780;0,00316594;0,00407287;0,00870140;0,01035911;0,01382051;0,02246176;0,00591922;0,01212695;0,00168083;0,01029667;0,01661677;0,02391759;0,01964049;0,00556430;0,01396364;0,01099891;0,00003179;0,00265696;0,00317832;0,00799866;0,00449869;0,00070003;0,02091247;0,00232650;0,06043382;0,04023781;0,01361547;0,00022523;0,00208330;0,02917143;0,00000000;0,00000615;0,00000000;0,03248715;0,01993159;0,01579741;0,00451994;0,06011206;0,04571659;0,00465242;0,00576367;0,00000000;0,04037226;0,01238508;0,00292718;0,00000000;0,00000000;0,01981033;0,00128690;0,00000000;0,02995785;0,03414048;0,05597637;0,03789639;0,02585543;0,04344691;0,02406191;0,01481723;0,02474641;0,00468587
feature importances;ENRON;20;0,04739740;0,00665960;0,01266024;0,00669424;0,00298019;0,00643600;0,00874045;0,01121131;0,01814200;0,02148204;0,00914228;0,01600103;0,00081283;0,01002773;0,01780419;0,02814695;0,01174819;0,00543533;0,01112617;0,01493605;0,00020858;0,00153666;0,00239522;0,00477687;0,00582806;0,00074587;0,02490177;0,00005108;0,05051078;0,04075370;0,01488413;0,00149488;0,00279022;0,03235237;0,00000000;0,00000164;0,00000000;0,03499363;0,01291324;0,01569415;0,00744003;0,05665700;0,04878673;0,00656897;0,00717249;0,00000000;0,03264579;0,01201934;0,00203147;0,00000000;0,00000000;0,02101077;0,00086538;0,00000000;0,03480066;0,03737346;0,05416817;0,02899001;0,02336907;0,03786174;0,01894375;0,01410824;0,03343370;0,00733619
feature importances;ENRON;21;0,04173640;0,01012531;0,01052230;0,01032214;0,00209100;0,00388243;0,00870660;0,01022334;0,01306157;0,01901116;0,00383687;0,01027467;0,00445141;0,01302396;0,01374765;0,02581362;0,01084955;0,00722971;0,01754273;0,01230902;0,00125863;0,00387542;0,00162358;0,00647360;0,00685301;0,00240622;0,02161977;0,00150435;0,05705351;0,04411603;0,01253112;0,00033440;0,00452453;0,03287108;0,00000000;0,00000000;0,00000000;0,03590387;0,01284824;0,01978288;0,00424190;0,06258468;0,04300004;0,00668329;0,00604500;0,00000000;0,03504890;0,01655714;0,00101428;0,00000000;0,00000000;0,01236022;0,00184041;0,00000000;0,02747823;0,03952510;0,05183002;0,03773877;0,01892767;0,03807293;0,02730537;0,02066807;0,02773928;0,00699704
feature importances;ENRON;22;0,03783176;0,00685126;0,01628450;0,00624249;0,00219989;0,00363342;0,00989671;0,01329689;0,01134380;0,02125717;0,00468268;0,01081887;0,00242990;0,01051693;0,01483608;0,02301743;0,01699925;0,00616318;0,01416403;0,01073483;0,00000625;0,00154225;0,00250639;0,00807127;0,00499581;0,00064806;0,02860973;0,00411948;0,05967037;0,04385356;0,01314370;0,00240610;0,00088120;0,02933478;0,00000000;0,00112678;0,00000000;0,03458672;0,01392650;0,01770755;0,00435885;0,05973456;0,04930718;0,00700325;0,00451021;0,00000000;0,03213758;0,01618612;0,00140045;0,00000000;0,00000000;0,01888866;0,00138736;0,00000000;0,02709525;0,04577523;0,04665903;0,03443756;0,02452334;0,03710443;0,02329610;0,01235551;0,03501372;0,00848804
feature importances;ENRON;23;0,03810289;0,00823624;0,00944073;0,00874372;0,00273237;0,00631985;0,00925461;0,00997434;0,01053221;0,02180517;0,00206228;0,01417322;0,00321336;0,01319869;0,02156140;0,02280545;0,01597313;0,00308379;0,01173719;0,01713964;0,00148614;0,00238046;0,00309156;0,00625451;0,00606001;0,00094372;0,02599400;0,00204935;0,05960564;0,04110039;0,01275196;0,00100509;0,00192491;0,01569354;0,00000000;0,00171401;0,00000000;0,03842551;0,01874892;0,01851362;0,00742640;0,05899747;0,04760489;0,00727744;0,00511013;0,00000000;0,04625210;0,01017377;0,00269609;0,00000000;0,00000000;0,01762223;0,00107677;0,00000000;0,02564343;0,03435812;0,04595282;0,04727025;0,02141855;0,03703619;0,02121937;0,01791830;0,02977755;0,00733452
feature importances;ENRON;24;0,04029282;0,01039260;0,01315463;0,01019203;0,00506769;0,00589924;0,00846089;0,00970413;0,00961047;0,02726656;0,00484371;0,01662539;0,00046805;0,01530213;0,01785524;0,02764780;0,01175573;0,00442282;0,01710444;0,01300885;0,00054676;0,00250276;0,00102924;0,00657091;0,00746895;0,00077696;0,01902148;0,00036853;0,05320639;0,04637071;0,01169143;0,00225421;0,00170188;0,02438142;0,00138047;0,00001481;0,00000000;0,03699917;0,01915306;0,01343305;0,00738467;0,06212905;0,05075797;0,00407922;0,00527408;0,00000000;0,03482750;0,00779493;0,00095029;0,00000000;0,00000000;0,01448943;0,00065181;0,00000000;0,02937850;0,02861585;0,04754391;0,04633144;0,02487124;0,04437853;0,02529023;0,01632569;0,02381229;0,00716594
feature importances;ENRON;25;0,04701369;0,00648252;0,01219212;0,00595478;0,00233828;0,00516828;0,00815697;0,00734162;0,01336719;0,01881066;0,00716748;0,01048033;0,00193125;0,01146677;0,01758555;0,02322415;0,00688456;0,00340790;0,01841608;0,01250393;0,00058976;0,00395147;0,00375316;0,01002613;0,00328229;0,00145654;0,02204565;0,00595410;0,05736856;0,05345895;0,00912110;0,00002752;0,00163330;0,01709010;0,00000000;0,00002823;0,00000000;0,03607681;0,01011650;0,01460636;0,00514740;0,06184464;0,04470416;0,00509036;0,00500269;0,00130389;0,04442984;0,01128552;0,00362841;0,00000000;0,00000000;0,02108571;0,00071636;0,00000000;0,03626284;0,04514393;0,04948825;0,03796089;0,02513086;0,03341974;0,02507851;0,01499171;0,03228406;0,00551958
feature importances;ENRON;26;0,04039067;0,01249843;0,01300377;0,00624087;0,00279258;0,00782216;0,01332154;0,01039825;0,00998102;0,02793221;0,00558237;0,01014423;0,00270855;0,01191132;0,01770545;0,02359222;0,00990965;0,00381937;0,01415437;0,01233918;0,00060607;0,00298203;0,00180556;0,01010660;0,00697139;0,00030977;0,03087546;0,00030968;0,04934123;0,03228535;0,01191471;0,00039577;0,00205637;0,02002940;0,00001649;0,00003547;0,00000000;0,03053965;0,01898920;0,02315330;0,00736079;0,06780117;0,04029671;0,00767494;0,00297310;0,00000000;0,03450412;0,01414773;0,00264783;0,00000000;0,00000000;0,01567774;0,00035450;0,00000000;0,03283087;0,04745647;0,04733024;0,03123067;0,02207393;0,04210885;0,02535162;0,01967207;0,03241771;0,00711720
feature importances;ENRON;27;0,04093774;0,00652888;0,01687559;0,00953663;0,00422430;0,00591954;0,01461647;0,01006398;0,01532473;0,01976441;0,00370793;0,00870934;0,00270063;0,01063611;0,01436884;0,02637553;0,01258400;0,00339429;0,01420995;0,01287200;0,00037767;0,00414189;0,00229681;0,00653149;0,00539287;0,00078224;0,02330075;0,00000000;0,05176322;0,03908030;0,01696072;0,00023776;0,00148154;0,02384433;0,00101565;0,00000000;0,00000000;0,04114579;0,01952814;0,01775936;0,00631317;0,06450990;0,04670452;0,00237715;0,00231124;0,00073597;0,03163381;0,01046141;0,00353913;0,00000000;0,00000000;0,01697203;0,00091835;0,00000000;0,03225028;0,03673450;0,06156692;0,04165760;0,03031377;0,02815507;0,01996107;0,02102022;0,02495896;0,00791350
feature importances;ENRON;28;0,05039108;0,00998521;0,01715790;0,00560828;0,00177450;0,00524878;0,00944094;0,01294235;0,01182612;0,02150773;0,00620980;0,01114760;0,00115226;0,01271105;0,01514384;0,02156697;0,01479361;0,00411777;0,01524727;0,01110723;0,00008081;0,00606152;0,00143694;0,00647914;0,00502517;0,00026969;0,02667851;0,00037448;0,05490787;0,03755042;0,00652362;0,00044728;0,00204798;0,03305497;0,00102781;0,00002923;0,00000000;0,03356502;0,01339683;0,02334248;0,00407525;0,06001773;0,03970939;0,00453876;0,00174209;0,00000000;0,03508020;0,01143465;0,00176725;0,00000000;0,00000000;0,02206882;0,00174251;0,00000000;0,03285701;0,04448378;0,05006429;0,04157205;0,02135440;0,03497530;0,03205174;0,01602198;0,02586103;0,00720172
feature importances;ENRON;29;0,04143239;0,00788496;0,01331105;0,00926224;0,00266781;0,00598142;0,01089412;0,01675818;0,01155169;0,02652685;0,00521993;0,01163330;0,00254441;0,01388273;0,02326465;0,02354328;0,01184652;0,00471069;0,01340597;0,01265726;0,00239536;0,00254594;0,00311758;0,00814046;0,00669428;0,00089805;0,02593280;0,00096008;0,04994432;0,04361045;0,00983246;0,00006460;0,00157536;0,03062584;0,00111988;0,00004847;0,00000000;0,03733376;0,01659124;0,01575910;0,00709728;0,06025362;0,04375438;0,00723417;0,00235520;0,00000000;0,02730941;0,01200149;0,00288712;0,00000000;0,00000000;0,01325383;0,00218207;0,00000000;0,02860195;0,04399651;0,04239671;0,04325488;0,01896422;0,04389558;0,01819928;0,01947333;0,02903894;0,00768052
feature importances;ENRON;30;0,03536052;0,00969558;0,01237440;0,00862310;0,00425975;0,00685049;0,00977074;0,01098806;0,01489070;0,02498395;0,00193073;0,01345399;0,00296890;0,01139242;0,02115568;0,03113039;0,01758120;0,00406973;0,01193438;0,01502233;0,00000000;0,00393270;0,00241145;0,00728279;0,00496689;0,00062432;0,02264767;0,00045937;0,05682310;0,04945239;0,01059629;0,00069853;0,00163966;0,01738713;0,00000000;0,00000955;0,00000000;0,04493964;0,01399430;0,01539703;0,00723037;0,05957430;0,04551734;0,00783006;0,00406369;0,00000000;0,03324967;0,01296878;0,00317605;0,00000000;0,00000000;0,01013021;0,00209355;0,00000000;0,02712420;0,04370363;0,05091759;0,03569387;0,02066174;0,04202440;0,03037251;0,01360624;0,02372206;0,00463984
