Name;Dataset;Index;Feature 0;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6;Feature 7;Feature 8;Feature 9;Feature 10;Feature 11;Feature 12;Feature 13;Feature 14;Feature 15;Feature 16;Feature 17;Feature 18;Feature 19;Feature 20;Feature 21;Feature 22;Feature 23;Feature 24;Feature 25;Feature 26;Feature 27;Feature 28;Feature 29;Feature 30;Feature 31;Feature 32;Feature 33;Feature 34;Feature 35;Feature 36;Feature 37;Feature 38;Feature 39;Feature 40;Feature 41;Feature 42;Feature 43;Feature 44;Feature 45;Feature 46;Feature 47;Feature 48;Feature 49;Feature 50;Feature 51;Feature 52;Feature 53;Feature 54;Feature 55;Feature 56;Feature 57;Feature 58;Feature 59;Feature 60;Feature 61;Feature 62;Feature 63
feature importances;INFO1;28;0,03129661;0,00344651;0,01131573;0,00527812;0,00387669;0,01198807;0,00232668;0,00308699;0,01338714;0,02202582;0,01492013;0,00396612;0,02859456;0,00727330;0,00284846;0,01646132;0,01828360;0,00000117;0,02011595;0,04007483;0,00107062;0,00199197;0,01964363;0,00000000;0,00000059;0,01472726;0,02738327;0,00319992;0,00332324;0,03755690;0,00342020;0,00007659;0,00000000;0,04103559;0,00423881;0,00585143;0,01409476;0,04172630;0,03201961;0,04465469;0,00000000;0,01745806;0,03189235;0,04480580;0,00054967;0,00612550;0,07685299;0,05196614;0,01306050;0,00000000;0,00000000;0,02571466;0,00009889;0,00000000;0,04036596;0,01189692;0,01739891;0,02270550;0,00757434;0,01546676;0,00524354;0,02200381;0,01878913;0,01344742
feature importances;INFO1;29;0,04357011;0,00472668;0,02474894;0,00449429;0,01539893;0,01380681;0,00225544;0,00301105;0,01463564;0,02925009;0,02634831;0,00809632;0,02619598;0,00207264;0,00391927;0,02529633;0,00287703;0,00005274;0,01554441;0,03398483;0,00129853;0,00195891;0,00783297;0,00016675;0,00001196;0,01480517;0,02244170;0,00309880;0,00690404;0,03442738;0,00289234;0,00015174;0,00000000;0,03257094;0,00560682;0,01573978;0,00160923;0,03029828;0,03601751;0,04735492;0,00000314;0,05065990;0,00558837;0,02249576;0,00362185;0,00170737;0,04728433;0,06206183;0,00499556;0,00000000;0,00000000;0,02668471;0,00493586;0,00000000;0,04165916;0,01455812;0,01731519;0,02458252;0,02159123;0,03243295;0,00206751;0,01208294;0,03347887;0,00471918
feature importances;INFO1;30;0,05577618;0,00724157;0,01020995;0,00731590;0,00976632;0,00396791;0,00028699;0,00327427;0,02553489;0,02204296;0,00462396;0,00209031;0,00865505;0,00696972;0,00863510;0,00918611;0,01333042;0,00000821;0,01192785;0,03081950;0,00190934;0,00272361;0,00555997;0,00011268;0,00001750;0,01250958;0,02975347;0,00003961;0,00417906;0,02723514;0,00780173;0,00013419;0,00000000;0,02419510;0,00040357;0,00666185;0,00711764;0,05273249;0,03042541;0,07516791;0,00000704;0,00309486;0,00711080;0,04110522;0,00305633;0,00144127;0,10769691;0,04333943;0,03352979;0,00000000;0,00000000;0,00911780;0,00569720;0,00000000;0,03224609;0,02311675;0,01870231;0,03411175;0,00005269;0,02468026;0,02270192;0,03475104;0,01841752;0,00567999
feature importances;INFO1;31;0,03347401;0,00484166;0,00260396;0,00164856;0,01222774;0,00675532;0,00082476;0,00337278;0,02233317;0,02403028;0,02705819;0,00039848;0,01471302;0,00332937;0,00319186;0,01116241;0,01067919;0,00000000;0,02275029;0,03523723;0,00224338;0,00139570;0,00819165;0,00001299;0,00046671;0,00331585;0,00709802;0,01477526;0,01023891;0,03235151;0,00481731;0,00136587;0,00000000;0,04400374;0,00207418;0,00663823;0,00093882;0,04228345;0,05626304;0,05755207;0,00000963;0,00908105;0,04223515;0,01639557;0,00249466;0,00028806;0,06054559;0,06213333;0,02194738;0,00000000;0,00000000;0,01791161;0,00067952;0,00000000;0,01499055;0,08890171;0,01313096;0,03744466;0,00067290;0,02053074;0,00950128;0,02108850;0,01896199;0,00439619
feature importances;INFO1;32;0,03616487;0,00460526;0,00107668;0,00105921;0,00494719;0,00564261;0,00098670;0,00517914;0,02076182;0,02030692;0,01270747;0,00321697;0,02088603;0,01260068;0,01117868;0,01461505;0,01513534;0,00050642;0,03081159;0,02397628;0,00428409;0,00000546;0,01003850;0,00012772;0,00000000;0,00627808;0,01141893;0,00452081;0,01070202;0,04369124;0,01137681;0,00023347;0,00000000;0,05004953;0,00647541;0,01004084;0,00339054;0,04686826;0,05450697;0,08036660;0,00016805;0,06118523;0,01104091;0,01825013;0,01006088;0,00517132;0,02602128;0,05017569;0,00923240;0,00000000;0,00000000;0,00591799;0,00725306;0,00000000;0,01631931;0,01578693;0,03460880;0,01899695;0,00153750;0,03021944;0,00678482;0,03948312;0,02568339;0,00536261
feature importances;INFO1;33;0,03929060;0,00386786;0,01042027;0,00796729;0,00561884;0,01890691;0,00088855;0,00263293;0,01275712;0,02609190;0,00416983;0,00101697;0,01201339;0,00308180;0,00924726;0,02126058;0,00794843;0,00003103;0,03146580;0,04598374;0,00072717;0,00315994;0,01459697;0,00010129;0,00000383;0,00350357;0,01837067;0,00097501;0,00412125;0,05665475;0,00388529;0,00024281;0,00000000;0,03111086;0,00729998;0,01069059;0,00371742;0,06317947;0,02922965;0,03361771;0,00000000;0,03786389;0,02576838;0,01162398;0,00085140;0,00696521;0,03609543;0,05547167;0,00612250;0,00000000;0,00000000;0,02720271;0,00543667;0,00000000;0,02281090;0,04566239;0,02635283;0,01340287;0,00005256;0,02797209;0,00177299;0,04559612;0,03978087;0,01334521
feature importances;INFO1;34;0,04187293;0,00329073;0,00195659;0,01120643;0,00293984;0,00448736;0,00178670;0,00598634;0,02752072;0,01944665;0,01078092;0,00086185;0,01099851;0,01238802;0,00600487;0,01706262;0,02059393;0,00000145;0,02166987;0,02335398;0,00129605;0,00110246;0,00645432;0,00025504;0,00007474;0,00720285;0,01827301;0,00019019;0,00547986;0,05724527;0,00928155;0,00070775;0,00001052;0,05079354;0,00484516;0,01183248;0,00000000;0,06040895;0,05764360;0,02459019;0,00216765;0,02000253;0,00874662;0,01798367;0,00259643;0,00106799;0,02995261;0,10675616;0,02058178;0,00000000;0,00000000;0,01445924;0,00350715;0,00000000;0,03494465;0,02003081;0,03523563;0,03769873;0,00129580;0,03889239;0,00225938;0,02017020;0,01566118;0,00409158
feature importances;INFO1;35;0,03290566;0,00319827;0,00211239;0,00689294;0,00317564;0,02185430;0,00022375;0,00502140;0,03441621;0,02114614;0,00465859;0,00032604;0,02167366;0,00476325;0,00363865;0,00406865;0,00470468;0,00000000;0,01988837;0,02114063;0,00035042;0,00008957;0,00478518;0,00007226;0,00172536;0,01709196;0,00443223;0,00095562;0,00496620;0,03297644;0,01336138;0,00178030;0,00000000;0,04409200;0,00925000;0,00977779;0,00044063;0,05641345;0,05054638;0,04232650;0,00014646;0,06608257;0,01896837;0,03596267;0,00758447;0,00176774;0,03896617;0,05945865;0,01602396;0,00000000;0,00000000;0,01598864;0,00222131;0,00000000;0,02594170;0,01073893;0,02942521;0,02443429;0,00011654;0,03206071;0,00135327;0,01868819;0,07499719;0,00783008
feature importances;INFO1;36;0,04863122;0,00601052;0,00257018;0,01904029;0,01517135;0,00167001;0,00047582;0,00320083;0,01966238;0,02529718;0,00787082;0,00070560;0,01962143;0,00294374;0,00767060;0,00899773;0,00417214;0,00004584;0,00911969;0,02908140;0,00072457;0,00053240;0,01247662;0,00000000;0,00000822;0,00699143;0,03513100;0,00395692;0,02118928;0,03172573;0,00339644;0,00016491;0,00000000;0,02789962;0,00327072;0,00278741;0,00085315;0,08797864;0,04503850;0,06215350;0,00041878;0,02687049;0,00583250;0,01778445;0,00024554;0,00002019;0,05065938;0,04957468;0,03045310;0,00000000;0,00000000;0,02303259;0,00913274;0,00000000;0,04355880;0,03816789;0,01796439;0,02313769;0,00014156;0,02351818;0,00134957;0,03555978;0,01650429;0,00783559
feature importances;INFO1;37;0,03584760;0,00375279;0,00694025;0,00436248;0,00196197;0,00909663;0,00131686;0,00300779;0,02592935;0,02120334;0,00556750;0,00554194;0,00561177;0,01296462;0,01335393;0,01239382;0,01909938;0,00000045;0,01552641;0,02668789;0,00194784;0,00099034;0,01150545;0,00009046;0,00000000;0,01285728;0,01069895;0,00021515;0,00555679;0,02376187;0,00734469;0,00146683;0,00000000;0,03903183;0,00009386;0,00386403;0,00277692;0,05307073;0,04061039;0,06357148;0,00000066;0,04125466;0,04756561;0,00699586;0,00429920;0,00144626;0,08443074;0,05731573;0,01158014;0,00000000;0,00000000;0,01041318;0,00419503;0,00000000;0,02284049;0,03576797;0,02143813;0,02764431;0,01247619;0,02727666;0,00083638;0,01599668;0,05091958;0,00568486
feature importances;INFO1;38;0,02487621;0,00615875;0,00874498;0,00297247;0,02993850;0,00385265;0,00148832;0,00388294;0,01606430;0,02678854;0,01509183;0,00614764;0,01001527;0,00399076;0,01050479;0,01197489;0,00843386;0,00000000;0,03009021;0,02059806;0,00049058;0,00165553;0,00772766;0,00024079;0,00009611;0,01124080;0,01227945;0,00236741;0,00400713;0,04656201;0,00173680;0,00017927;0,00000000;0,03640578;0,00308051;0,00361841;0,00831767;0,04570159;0,00536042;0,04033960;0,00000000;0,03191569;0,05425315;0,02082384;0,00011888;0,00286803;0,07700924;0,05128173;0,03719360;0,00000000;0,00000000;0,01104728;0,00871863;0,00000000;0,02797772;0,05360009;0,03053653;0,02106963;0,00107021;0,01483597;0,00038579;0,01593630;0,04526088;0,02107436
feature importances;INFO1;39;0,02895471;0,00301805;0,00720578;0,00932738;0,00198948;0,01440352;0,00120838;0,00263371;0,01677034;0,01862764;0,00060985;0,00121957;0,02131674;0,00642543;0,00419292;0,02188575;0,01289425;0,00000137;0,02106259;0,04504837;0,00558888;0,00010778;0,01563994;0,00024049;0,00077968;0,00720128;0,00545500;0,00451868;0,00678251;0,03337532;0,00228339;0,00016131;0,00000000;0,03660530;0,00022965;0,00089891;0,00023344;0,05403912;0,02058377;0,07903476;0,00000855;0,03834328;0,01748349;0,03863098;0,00496256;0,00064024;0,06549878;0,04789677;0,00644730;0,00000000;0,00000000;0,01398390;0,00928150;0,00000000;0,03478090;0,01718718;0,02151318;0,02221563;0,00030632;0,02663059;0,00138394;0,04816182;0,05665670;0,01543133
feature importances;INFO1;40;0,03687470;0,00300146;0,00318597;0,00181160;0,00346330;0,02309191;0,00284734;0,00347450;0,02006996;0,01887435;0,01458120;0,00011288;0,01279682;0,00250991;0,00472574;0,02949067;0,00461468;0,00011312;0,01246773;0,03190363;0,00162365;0,00473667;0,02462246;0,00038816;0,00000000;0,00622048;0,03693183;0,01644776;0,01131263;0,03022707;0,00246922;0,00016455;0,00000000;0,04300378;0,00425106;0,00379006;0,00000000;0,06087905;0,02648845;0,05248317;0,00000732;0,01460247;0,00618754;0,01468707;0,02892904;0,00746771;0,04192934;0,04615283;0,01252245;0,00000000;0,00000000;0,03437700;0,00402148;0,00000000;0,02936701;0,04431441;0,03069208;0,03146717;0,01067988;0,02188739;0,00343115;0,01600910;0,02702219;0,01819383
feature importances;INFO1;41;0,06090457;0,00677664;0,01535502;0,00597982;0,01279071;0,01007933;0,00003710;0,00349998;0,02117668;0,01642343;0,00718514;0,00223524;0,01906370;0,00463765;0,01087314;0,02440844;0,00622628;0,00009444;0,01163593;0,03952456;0,00117105;0,00024481;0,00651000;0,00002304;0,00001160;0,00354727;0,02098011;0,00300919;0,01057507;0,03766243;0,00741446;0,00067054;0,00000000;0,03953508;0,00117910;0,00068403;0,00118892;0,05241361;0,03594903;0,05133775;0,00000000;0,00917575;0,05260059;0,00428274;0,00406414;0,00005675;0,04434716;0,06156883;0,00917353;0,00000000;0,00000000;0,02571091;0,00905253;0,00000000;0,04243967;0,02737757;0,02525852;0,03274962;0,00126888;0,02572397;0,00418206;0,03333858;0,02346898;0,01114433
feature importances;INFO1;42;0,02243521;0,00341635;0,01932918;0,00506459;0,00159625;0,01440412;0,00226121;0,00238726;0,02147438;0,01769025;0,00146517;0,00103336;0,01592384;0,00526950;0,00290262;0,02803031;0,00882622;0,00000000;0,01860693;0,01985614;0,00081376;0,00031445;0,00432103;0,00003758;0,00023969;0,00735518;0,01089784;0,00119427;0,00362810;0,04791839;0,00374133;0,00075494;0,00000000;0,04166260;0,00089119;0,00337912;0,00242910;0,05427539;0,04917570;0,08465161;0,00240533;0,05405531;0,00584114;0,01976607;0,00357756;0,00281100;0,05790230;0,04830206;0,01221217;0,00000000;0,00000000;0,01120286;0,00915541;0,00000000;0,02795904;0,01658714;0,03637592;0,03709247;0,00246800;0,03533300;0,00100077;0,04779902;0,02546028;0,01303902
feature importances;INFO1;43;0,04863949;0,00401973;0,01124845;0,00648082;0,01088099;0,00993871;0,00097489;0,00296167;0,02066394;0,02192534;0,00189929;0,00405409;0,01212660;0,00302581;0,01868326;0,01610814;0,02346565;0,00000169;0,00797888;0,02737406;0,00144428;0,00633186;0,01121003;0,00045984;0,00011468;0,00975380;0,02090194;0,00598887;0,02777942;0,03549045;0,00299088;0,00029248;0,00000593;0,06836604;0,00747724;0,00012053;0,00005035;0,04535806;0,08231943;0,06273896;0,00010157;0,00969252;0,00901722;0,02654570;0,00284424;0,00609507;0,04927226;0,06031381;0,01516360;0,00000000;0,00000000;0,01547724;0,00176746;0,00000000;0,03300108;0,01515634;0,01842910;0,02102670;0,00007340;0,01902141;0,00059714;0,01712803;0,03188187;0,00574769
feature importances;INFO1;44;0,03170346;0,00499565;0,00067662;0,00289844;0,00433089;0,02673972;0,00006489;0,00369706;0,01968027;0,02216622;0,01519107;0,00167100;0,01605459;0,01081269;0,00625106;0,01602924;0,01198831;0,00000115;0,03213881;0,03565309;0,00069454;0,00105195;0,01449860;0,00002294;0,00001868;0,00517406;0,01791832;0,00085041;0,00927901;0,03515682;0,00468096;0,00043479;0,00000000;0,02688362;0,00432250;0,00159249;0,00598032;0,05630935;0,03672553;0,02796980;0,00000626;0,03794167;0,02016019;0,06659238;0,00371803;0,00006958;0,03099896;0,05878623;0,01843976;0,00000000;0,00000000;0,03367245;0,00449049;0,00000000;0,02066002;0,02670783;0,02300098;0,03462784;0,01095720;0,02297515;0,00059929;0,01244999;0,03489576;0,02594103
feature importances;INFO1;45;0,02754446;0,00641951;0,00515025;0,01243544;0,00290657;0,02479054;0,00027509;0,00344628;0,04272702;0,02650694;0,01168123;0,00142497;0,01007235;0,00447281;0,00522642;0,02199893;0,01858943;0,00037264;0,01706123;0,02519486;0,00134027;0,00010296;0,00681269;0,00016745;0,00041064;0,00822183;0,01430490;0,00663551;0,00615332;0,02046335;0,01469009;0,00035938;0,00000000;0,02767883;0,01161084;0,00690837;0,00495005;0,05952696;0,02354787;0,10675792;0,00002173;0,00331409;0,03597058;0,02818130;0,00521327;0,00608093;0,04917127;0,05608941;0,00918098;0,00000000;0,00000000;0,01614245;0,00388051;0,00000000;0,03221254;0,01106123;0,02646652;0,02650103;0,00079793;0,01516213;0,00594006;0,03485741;0,04009150;0,00472296
feature importances;INFO1;46;0,04358219;0,00384169;0,00402377;0,00715269;0,00528942;0,01158233;0,00039412;0,00503882;0,01914675;0,02362476;0,00363808;0,00590760;0,01885874;0,00255893;0,00279383;0,01062557;0,00750404;0,00000086;0,02313112;0,04585355;0,00819586;0,00000499;0,01727933;0,00070806;0,00004053;0,00535888;0,00981413;0,00092413;0,00601806;0,02600483;0,00382152;0,00024300;0,00002018;0,05266577;0,00019282;0,00147258;0,00670978;0,03932842;0,02980493;0,06122607;0,00217582;0,03003735;0,02842629;0,02022323;0,00547830;0,00621237;0,04524332;0,07228258;0,03184181;0,00000000;0,00000000;0,01112299;0,00629438;0,00000000;0,04993121;0,02297888;0,01948631;0,04767834;0,00043895;0,01791606;0,00208651;0,04900868;0,00974910;0,00700479
feature importances;INFO1;47;0,02820222;0,00717932;0,00078076;0,01877815;0,00309828;0,00347029;0,01198182;0,00378124;0,03456577;0,02554545;0,00700524;0,00120966;0,00548806;0,01428789;0,00341497;0,03078673;0,02077725;0,00000008;0,01803296;0,01558872;0,00070277;0,00074341;0,01022332;0,00000764;0,00006103;0,00579618;0,03767541;0,01371268;0,01299397;0,03723050;0,01205121;0,00000950;0,00000000;0,03173728;0,00396704;0,00425327;0,00119049;0,04678111;0,01135804;0,04211321;0,00013662;0,01710481;0,02882511;0,05387275;0,00100803;0,00184588;0,07501738;0,05229221;0,01761303;0,00000000;0,00000000;0,01621510;0,01359271;0,00000000;0,02659946;0,01831974;0,01782930;0,02567373;0,00087904;0,04127181;0,00083764;0,02416262;0,01936669;0,02095342
feature importances;INFO1;48;0,03195649;0,00385154;0,00082512;0,00593059;0,01272494;0,01887579;0,00229983;0,00273449;0,01945500;0,02076070;0,01273325;0,00161610;0,01056988;0,00231035;0,01270585;0,02819841;0,02508381;0,00000844;0,00991339;0,02538065;0,00233182;0,00641786;0,00992824;0,00000172;0,00005184;0,00542520;0,00873275;0,01376484;0,00403299;0,04863374;0,00652342;0,00024335;0,00000570;0,05641092;0,00077010;0,00262268;0,00040726;0,03644666;0,04309374;0,04761112;0,00000501;0,01695378;0,00498716;0,00525248;0,03072361;0,00067836;0,06706037;0,05325823;0,01183827;0,00000000;0,00000000;0,05146865;0,00593493;0,00000000;0,01294368;0,03101379;0,02225583;0,03864493;0,01146528;0,02219226;0,00220887;0,02151958;0,03946481;0,00873955
feature importances;INFO1;49;0,03703383;0,00295460;0,00948669;0,00696445;0,00249052;0,01222770;0,00460662;0,00208531;0,02196265;0,01874492;0,00477766;0,00198689;0,00596814;0,00433504;0,00957130;0,02162779;0,00641245;0,00000000;0,00492423;0,02103767;0,00384465;0,00364271;0,00743825;0,00001241;0,00003903;0,00260087;0,01959760;0,00093705;0,00304628;0,02948476;0,00621771;0,00045225;0,00000000;0,04490543;0,00186566;0,00054766;0,00000000;0,06136682;0,05175965;0,07816320;0,00000000;0,00568576;0,02315183;0,01478258;0,00212530;0,00154681;0,10553841;0,05557871;0,00523123;0,00000000;0,00000000;0,02414757;0,00407243;0,00000000;0,02209685;0,04190908;0,01961930;0,01617116;0,00192318;0,02644374;0,00692384;0,05722353;0,03359387;0,01711441
feature importances;INFO1;50;0,03114532;0,00432823;0,00315069;0,00833360;0,00207650;0,00382327;0,00173746;0,00251283;0,02312487;0,02282480;0,00805874;0,00026499;0,01365967;0,00287240;0,00274390;0,01667311;0,01405873;0,00040548;0,01951365;0,02435508;0,00224933;0,00124001;0,01077072;0,00032530;0,00187564;0,00271658;0,01418122;0,00016698;0,00291293;0,06894992;0,00295764;0,00006243;0,00000000;0,04405742;0,00840936;0,00056920;0,00659364;0,07739203;0,04445924;0,03775181;0,00000000;0,04753398;0,00944551;0,06086861;0,00000568;0,00359684;0,06053967;0,04343466;0,03648047;0,00000000;0,00000000;0,01107284;0,00232818;0,00000000;0,02025936;0,01284047;0,02474588;0,04523422;0,00438375;0,01547284;0,00214803;0,02820365;0,02899386;0,00910678
feature importances;INFO1;51;0,03169217;0,00514406;0,00428347;0,00869788;0,00839018;0,01149072;0,00082781;0,00665051;0,03232865;0,03132230;0,01671655;0,01167760;0,01798584;0,00482406;0,00720140;0,01315007;0,02528644;0,00009849;0,01075318;0,04670220;0,00510460;0,00037150;0,00910534;0,00034471;0,00175531;0,01206698;0,01406771;0,00096507;0,00275344;0,02850455;0,00344402;0,00027674;0,00000000;0,02338871;0,00486127;0,00221375;0,00718303;0,08159148;0,02020053;0,03494691;0,00000355;0,03651912;0,01493799;0,03101793;0,00141307;0,00087799;0,05049127;0,05918230;0,01471585;0,00000000;0,00000000;0,00859298;0,00860740;0,00000000;0,02154763;0,03638655;0,02648087;0,02392874;0,00004535;0,03105453;0,00919734;0,03512581;0,02308643;0,01841804
feature importances;INFO1;52;0,03723569;0,00523298;0,01963962;0,00913151;0,00192863;0,00203219;0,00249876;0,00654738;0,02628453;0,02341391;0,00995833;0,00102395;0,01270788;0,00415756;0,00454499;0,01737586;0,00976839;0,00000000;0,01994865;0,01693197;0,00058905;0,00556524;0,01328867;0,00000552;0,00004570;0,02011420;0,01207978;0,00231118;0,01069014;0,03096367;0,00428561;0,00115612;0,00000000;0,04603634;0,00618626;0,00000000;0,00337826;0,05573377;0,03262921;0,05096189;0,00000000;0,05289490;0,01948763;0,00855467;0,02033492;0,00047495;0,06162263;0,05788259;0,01753956;0,00000000;0,00000000;0,03009331;0,00321692;0,00000000;0,01608715;0,03023064;0,01928892;0,00912435;0,00089751;0,03496411;0,00101216;0,02803156;0,05034416;0,01153399
feature importances;INFO1;53;0,03132856;0,00444755;0,02538466;0,00875014;0,00322557;0,01879935;0,00037706;0,00486830;0,02572221;0,02273445;0,00472630;0,00637494;0,01021479;0,00446594;0,00328983;0,01097982;0,00712203;0,00000121;0,01428788;0,03320547;0,00102588;0,00313311;0,00881883;0,00002345;0,00000000;0,00797262;0,02192914;0,00735563;0,00584420;0,04372657;0,00519214;0,00063204;0,00000000;0,03271368;0,00082844;0,00354109;0,00462868;0,04475838;0,03877858;0,11494153;0,00232976;0,03413863;0,01374328;0,01914550;0,00066229;0,00307796;0,06239845;0,04998728;0,00842603;0,00000000;0,00000000;0,01139377;0,00192134;0,00000000;0,04481993;0,03957767;0,02214863;0,02204271;0,00039912;0,01914576;0,01543878;0,02286016;0,01273774;0,00745517
feature importances;INFO1;54;0,02413822;0,00298672;0,00283625;0,00417124;0,03820525;0,01297731;0,00149137;0,00470767;0,02703001;0,02483260;0,00880485;0,00603668;0,01657375;0,01236532;0,00945021;0,02927751;0,00620671;0,00000000;0,00938571;0,03895553;0,00177449;0,00009539;0,01494718;0,00037520;0,00006191;0,00697331;0,01347671;0,00047017;0,01188783;0,04100231;0,00410975;0,00008270;0,00000000;0,03008990;0,00167110;0,00827110;0,00291473;0,04969773;0,04817685;0,03600575;0,00001672;0,00847234;0,02690329;0,02477379;0,00161356;0,00582356;0,04911652;0,06095611;0,00391112;0,00000000;0,00000000;0,00292913;0,01492096;0,00000000;0,06881206;0,01266205;0,02478006;0,05120544;0,00006469;0,01711344;0,00444699;0,02244943;0,03633722;0,01017449
feature importances;INFO1;55;0,03534934;0,00286840;0,01216125;0,01221573;0,00841878;0,01178416;0,00161305;0,00516867;0,02138310;0,02619282;0,00159539;0,01661353;0,02033821;0,00494191;0,01366121;0,01667909;0,01579752;0,00000000;0,01309336;0,02092437;0,00389618;0,00068218;0,00873536;0,00000000;0,00003451;0,00540898;0,03784214;0,00309830;0,00334968;0,02235793;0,00762828;0,00006869;0,00000000;0,04883584;0,00447606;0,00365312;0,00572578;0,06223289;0,03317851;0,04427445;0,00000375;0,03235707;0,02195892;0,01085221;0,01300119;0,00108787;0,04712530;0,07834079;0,04299248;0,00000000;0,00000000;0,01578613;0,00710924;0,00000000;0,02240084;0,01765181;0,01728631;0,03710910;0,00303180;0,01021627;0,00807718;0,02157685;0,02293167;0,01282445
feature importances;INFO1;56;0,03982334;0,00612317;0,00088771;0,00645251;0,00536109;0,00479190;0,00011154;0,00319577;0,02079385;0,02872284;0,00499649;0,00140933;0,02103639;0,00232692;0,00917049;0,00931147;0,00566936;0,00005627;0,03352437;0,03854461;0,00072318;0,00004552;0,00588044;0,00000215;0,00000000;0,00793961;0,01043182;0,00427184;0,00551818;0,02761285;0,00478034;0,00182427;0,00000000;0,06448262;0,01112886;0,00422179;0,00041199;0,05919988;0,05510040;0,03324218;0,00010069;0,02939466;0,02474269;0,00731617;0,00216861;0,00569421;0,06196919;0,06424239;0,00604675;0,00000000;0,00000000;0,00179633;0,01095445;0,00000000;0,03817327;0,07017884;0,00754464;0,03780883;0,00018676;0,01759783;0,00582807;0,01298926;0,03241207;0,02372697
feature importances;INFO1;57;0,02847907;0,00465976;0,00184773;0,00541321;0,02572204;0,00300086;0,00035692;0,00257557;0,02069384;0,01516939;0,00701209;0,00139702;0,02731142;0,00418310;0,00821531;0,02848573;0,00712832;0,00002019;0,02792068;0,03771884;0,00055305;0,00106494;0,00889449;0,00003312;0,00032290;0,01400572;0,01575432;0,00030917;0,00407537;0,06918251;0,00466390;0,00019234;0,00002865;0,04175553;0,00016246;0,00925357;0,01066463;0,03284149;0,04352431;0,03715147;0,00000000;0,01717714;0,01278093;0,00825468;0,00472833;0,00654004;0,04556469;0,09013223;0,00329303;0,00000000;0,00000000;0,02059430;0,00788127;0,00000000;0,02199103;0,03681507;0,02793052;0,02566381;0,00148747;0,03309510;0,00150101;0,04458070;0,03166407;0,00657954
feature importances;INFO1;58;0,02759366;0,00532147;0,00563503;0,00951474;0,01443641;0,00238454;0,00515731;0,00539282;0,02287799;0,01722439;0,00144501;0,00055560;0,01441290;0,00371814;0,01030927;0,02831827;0,01034540;0,00000419;0,01335134;0,03527316;0,00118420;0,00515222;0,00836937;0,00055116;0,00000329;0,00578626;0,01723790;0,00295064;0,00474389;0,02316692;0,00366737;0,00000614;0,00000000;0,08754029;0,00211659;0,00156944;0,00122410;0,05950820;0,03926373;0,05283069;0,00000442;0,04729428;0,00580032;0,00240656;0,00841709;0,00379055;0,05666617;0,04889515;0,02781301;0,00000000;0,00000000;0,02354513;0,00945153;0,00000000;0,03341053;0,03643929;0,01445424;0,03083464;0,00803668;0,02417987;0,00553783;0,02451255;0,03322241;0,00514367
feature importances;INFO1;59;0,03014168;0,00422510;0,00526750;0,00701887;0,01808711;0,01548878;0,00094393;0,00514184;0,01377479;0,01916731;0,01789246;0,00296331;0,00655932;0,00427652;0,00601996;0,01470891;0,00695297;0,00010304;0,03225935;0,02189594;0,00135518;0,00017718;0,00801098;0,00002566;0,00108347;0,01704033;0,02970651;0,00755564;0,00818733;0,03642337;0,00397760;0,00007416;0,00000000;0,06535475;0,00165178;0,00208470;0,00179029;0,05494370;0,03914914;0,03937219;0,00000000;0,02440647;0,03882101;0,00473739;0,00194481;0,00084888;0,07241923;0,05763421;0,02135533;0,00000000;0,00000000;0,01155698;0,00852292;0,00000000;0,01738206;0,01302725;0,03086726;0,04027902;0,00002190;0,01302724;0,00085241;0,03000583;0,04527973;0,01615740
feature importances;INFO1;60;0,05005883;0,00291570;0,00963743;0,00942545;0,00777372;0,00683787;0,00115064;0,00368062;0,02769728;0,01869437;0,01638001;0,00013266;0,01718075;0,01014685;0,00777348;0,02342955;0,00321007;0,00000164;0,02299989;0,03110554;0,00088739;0,01117081;0,01448449;0,00042624;0,00000000;0,00538070;0,01209202;0,00302754;0,01108959;0,03018993;0,00234517;0,00131178;0,00057268;0,02950232;0,00563589;0,00144536;0,00004794;0,04106186;0,06879512;0,03472945;0,00000523;0,01320175;0,02620478;0,01827460;0,00382048;0,00306082;0,07103905;0,06808257;0,02353557;0,00000000;0,00000000;0,02179907;0,00155786;0,00000000;0,03227126;0,02818190;0,02319522;0,01897963;0,00113902;0,03726797;0,00661377;0,03288659;0,02180176;0,00265248
feature importances;INFO1;61;0,03322160;0,00540252;0,00320032;0,00177150;0,01724158;0,00694243;0,00073111;0,00568339;0,02308067;0,02251064;0,01958404;0,00136199;0,01084404;0,01539869;0,00528429;0,01651106;0,01077742;0,00000061;0,02714098;0,02383840;0,00113995;0,00028094;0,00659264;0,00106670;0,00080385;0,00655996;0,02507661;0,00206165;0,00346857;0,02348322;0,00611484;0,00041798;0,00000000;0,05902988;0,00221985;0,00594411;0,01285916;0,04081065;0,04776270;0,04399971;0,00018501;0,03340846;0,03891333;0,00709178;0,00392801;0,00306050;0,07380876;0,05333769;0,02275894;0,00000000;0,00000000;0,00747048;0,00975329;0,00000000;0,04503619;0,01119985;0,02472394;0,02126034;0,00071870;0,04413161;0,00455357;0,02233739;0,02830916;0,00379278
