Name;Dataset;Index;Feature 0;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6;Feature 7;Feature 8;Feature 9;Feature 10;Feature 11;Feature 12;Feature 13;Feature 14;Feature 15;Feature 16;Feature 17;Feature 18;Feature 19;Feature 20;Feature 21;Feature 22;Feature 23;Feature 24;Feature 25;Feature 26;Feature 27;Feature 28;Feature 29;Feature 30;Feature 31;Feature 32;Feature 33;Feature 34;Feature 35;Feature 36;Feature 37;Feature 38;Feature 39;Feature 40;Feature 41;Feature 42;Feature 43;Feature 44;Feature 45;Feature 46;Feature 47;Feature 48;Feature 49;Feature 50;Feature 51;Feature 52;Feature 53;Feature 54;Feature 55;Feature 56;Feature 57;Feature 58;Feature 59;Feature 60;Feature 61;Feature 62;Feature 63
feature importances;ENRON+INFO1;10;0,03592947;0,00522859;0,00968925;0,00973627;0,01100068;0,00861243;0,00351540;0,00550907;0,02118816;0,01983980;0,00785776;0,00184703;0,01930740;0,00882330;0,00879905;0,02168458;0,01179061;0,00065655;0,01769981;0,02526881;0,00192787;0,00161789;0,00999421;0,00140936;0,00435939;0,00106279;0,02093443;0,00234240;0,01243788;0,04247630;0,00676209;0,00103425;0,00037255;0,04274928;0,00299197;0,00314835;0,00162315;0,04197879;0,04929609;0,05532482;0,00204395;0,02852514;0,02317422;0,02355761;0,00658162;0,00395908;0,04179838;0,03886679;0,01411321;0,00000000;0,00000000;0,01471429;0,00793431;0,00000000;0,02711766;0,04176972;0,02273423;0,02989845;0,00521971;0,02761759;0,00497563;0,02904328;0,03542175;0,01310549
feature importances;ENRON+INFO1;11;0,03301715;0,00453338;0,00662211;0,00888380;0,00894001;0,01089225;0,00154057;0,00474506;0,01870000;0,02041378;0,00788490;0,00246595;0,02169514;0,00839991;0,01154957;0,02503273;0,01011989;0,00034184;0,01897738;0,01822583;0,00146262;0,00372265;0,00783667;0,00133974;0,00489092;0,00133105;0,02328840;0,00219747;0,01486956;0,04377210;0,00702031;0,00096976;0,00061706;0,03653205;0,00470482;0,00675801;0,00383123;0,04798936;0,04562888;0,04359965;0,00181332;0,03374101;0,01905904;0,02116126;0,00677507;0,00397086;0,04672865;0,03284449;0,01314605;0,00000000;0,00000000;0,01799286;0,00614228;0,00000000;0,02675175;0,04297329;0,02340326;0,03385357;0,00524012;0,02951506;0,00602750;0,02918973;0,03602630;0,01830097
feature importances;ENRON+INFO1;12;0,03560523;0,00531201;0,01115778;0,01051461;0,00815272;0,00834736;0,00213017;0,00499281;0,02266828;0,01960083;0,00766367;0,00209401;0,01940291;0,00755484;0,00953940;0,02216700;0,01065422;0,00036400;0,01994794;0,02122443;0,00131715;0,00288866;0,01128545;0,00192983;0,00471355;0,00130412;0,01798026;0,00352146;0,01296677;0,04012957;0,00844835;0,00149897;0,00044202;0,03650732;0,00351986;0,00484168;0,00358833;0,04535385;0,04996752;0,05195714;0,00173383;0,03339165;0,01515682;0,02119360;0,00791851;0,00334410;0,04316010;0,03576707;0,01338232;0,00000000;0,00000000;0,01546508;0,00469023;0,00000000;0,03114704;0,04005553;0,02373633;0,03184448;0,00547751;0,03798483;0,00514085;0,02657086;0,03287271;0,01671044
feature importances;ENRON+INFO1;13;0,03742419;0,00561825;0,00969978;0,01070972;0,00993520;0,00575264;0,00262819;0,00408882;0,01571365;0,01879594;0,00982024;0,00418071;0,01945873;0,00732481;0,00688778;0,02483059;0,00967077;0,00045116;0,02366066;0,02064268;0,00153375;0,00405165;0,01054946;0,00138620;0,00425793;0,00142829;0,02338514;0,00270123;0,01295305;0,04977495;0,00717879;0,00110982;0,00028842;0,04069579;0,00408472;0,00219413;0,00150628;0,04436954;0,05642136;0,04940035;0,00202692;0,03084027;0,02209974;0,02104279;0,00981029;0,00324595;0,03456954;0,03362234;0,01070064;0,00000000;0,00000000;0,01483383;0,00490372;0,00000000;0,02575848;0,04581926;0,02122120;0,03043075;0,00408172;0,03410400;0,00740502;0,03238799;0,03017530;0,01435493
feature importances;ENRON+INFO1;14;0,03649646;0,00476849;0,00789623;0,00934702;0,00671832;0,01003353;0,00206704;0,00569727;0,01760060;0,02165671;0,01223560;0,00342365;0,02005651;0,00487602;0,01055294;0,02410182;0,00739323;0,00047817;0,01885034;0,01992882;0,00218324;0,00233282;0,00874210;0,00125741;0,00418782;0,00179312;0,02367761;0,00240283;0,01248044;0,04422485;0,00522554;0,00131311;0,00040655;0,04407506;0,00422118;0,00278190;0,00208235;0,04557687;0,06555099;0,04118865;0,00164419;0,02687488;0,01974567;0,02040317;0,00684893;0,00302651;0,04818004;0,04191734;0,01097292;0,00000000;0,00000000;0,01274922;0,00879393;0,00000000;0,02769690;0,03784394;0,02562814;0,03142704;0,00356404;0,02856509;0,00385273;0,02452885;0,03659819;0,01925513
feature importances;ENRON+INFO1;15;0,03360274;0,00443913;0,01306258;0,00943247;0,00685450;0,00937953;0,00312226;0,00475499;0,02159960;0,02305040;0,01115478;0,00280087;0,02132311;0,00614298;0,00807765;0,01852889;0,01118943;0,00036043;0,01969069;0,02151622;0,00090027;0,00364185;0,00708743;0,00174486;0,00428798;0,00098331;0,02040757;0,00197407;0,01314001;0,03994341;0,00683494;0,00074186;0,00060069;0,03922128;0,00266716;0,00333503;0,00340231;0,04302742;0,04978267;0,04675400;0,00210919;0,03650869;0,01654784;0,03201357;0,00715386;0,00386204;0,04072534;0,04323246;0,01499689;0,00000000;0,00000000;0,01274452;0,00599449;0,00000000;0,03168306;0,04544388;0,02037629;0,03490029;0,00373137;0,03583036;0,00591052;0,02295042;0,02953460;0,01318895
feature importances;ENRON+INFO1;16;0,03479659;0,00540509;0,01028210;0,00880441;0,00963759;0,00848840;0,00193710;0,00582975;0,02074885;0,01973417;0,00859048;0,00241164;0,02011215;0,00989382;0,01063738;0,02180502;0,01006674;0,00027770;0,02166279;0,02268595;0,00075656;0,00321769;0,00991126;0,00159001;0,00632520;0,00122247;0,02126605;0,00329441;0,01384649;0,04224997;0,00726218;0,00099481;0,00038723;0,03995542;0,00548064;0,00249380;0,00355140;0,04072681;0,04583118;0,04927208;0,00143661;0,03346934;0,01848834;0,02634929;0,00951648;0,00641392;0,04120545;0,03815069;0,01312019;0,00000000;0,00000000;0,01795620;0,00670732;0,00000000;0,03112230;0,04073537;0,02321770;0,02874255;0,00642764;0,02657028;0,00426688;0,02812268;0,02926446;0,01527297
feature importances;ENRON+INFO1;17;0,03667915;0,00550968;0,00658739;0,00990011;0,00748482;0,00901038;0,00254391;0,00467863;0,02053994;0,02018795;0,00856488;0,00320154;0,02223416;0,01120610;0,00811643;0,02398236;0,01260163;0,00052313;0,01886745;0,02008542;0,00141825;0,00329379;0,00933123;0,00173976;0,00422950;0,00159208;0,01770760;0,00235677;0,01362838;0,04405058;0,00788412;0,00077113;0,00106068;0,04671355;0,00459367;0,00319948;0,00231976;0,04432176;0,05453287;0,04661243;0,00148223;0,03161465;0,01946908;0,02114632;0,00929029;0,00593759;0,04013621;0,04413675;0,01380408;0,00000000;0,00000000;0,01650357;0,00448538;0,00000000;0,02553978;0,03909257;0,02400870;0,03212678;0,00449315;0,02677961;0,00538596;0,02330613;0,02941913;0,01797956
feature importances;ENRON+INFO1;18;0,03958499;0,00544152;0,00757116;0,00860171;0,00587636;0,00665733;0,00254262;0,00437812;0,01824970;0,02282590;0,01028037;0,00313896;0,02288081;0,00949199;0,00748111;0,02327447;0,00908279;0,00049669;0,01820699;0,02162594;0,00142156;0,00235042;0,00827809;0,00131856;0,00482843;0,00134085;0,02415294;0,00246057;0,01341307;0,04693376;0,00581251;0,00064435;0,00065919;0,03661211;0,00451600;0,00679247;0,00554036;0,04360845;0,05275541;0,05709781;0,00194874;0,02505005;0,01122988;0,02203113;0,00829721;0,00274837;0,04461908;0,04187392;0,01154597;0,00000000;0,00000000;0,01565404;0,00538224;0,00000000;0,02922989;0,04438755;0,02787061;0,02661875;0,00474240;0,02833418;0,00512356;0,02533595;0,03350808;0,01624197
feature importances;ENRON+INFO1;19;0,03600777;0,00480812;0,00880102;0,00808552;0,01007527;0,01127167;0,00260429;0,00477343;0,01715421;0,02050725;0,01103312;0,00321760;0,01937032;0,00923251;0,00730881;0,02678537;0,01244632;0,00033048;0,01794231;0,01893701;0,00123983;0,00291362;0,00902792;0,00097749;0,00486175;0,00106377;0,01883893;0,00335165;0,01293660;0,04344091;0,00672878;0,00114850;0,00045758;0,04017496;0,00403631;0,00300043;0,00469253;0,04272422;0,05028064;0,05480814;0,00176286;0,03606067;0,01664621;0,01216505;0,01071108;0,00267544;0,03904613;0,03309511;0,01477797;0,00000000;0,00000000;0,01930029;0,00755118;0,00000000;0,03019798;0,04245436;0,02499574;0,03590037;0,00554116;0,03217685;0,00734879;0,02673166;0,02900841;0,01445573
