Name;Dataset;Index;Feature 0;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6;Feature 7;Feature 8;Feature 9;Feature 10;Feature 11;Feature 12;Feature 13;Feature 14;Feature 15;Feature 16;Feature 17;Feature 18;Feature 19;Feature 20;Feature 21;Feature 22;Feature 23;Feature 24;Feature 25;Feature 26;Feature 27;Feature 28;Feature 29;Feature 30;Feature 31;Feature 32;Feature 33;Feature 34;Feature 35;Feature 36;Feature 37;Feature 38;Feature 39;Feature 40;Feature 41;Feature 42;Feature 43;Feature 44;Feature 45;Feature 46;Feature 47;Feature 48;Feature 49;Feature 50;Feature 51;Feature 52;Feature 53;Feature 54;Feature 55;Feature 56;Feature 57;Feature 58;Feature 59;Feature 60;Feature 61;Feature 62;Feature 63
feature importances;INFO1+EUSES;10;0,01767253;0,00319831;0,00733208;0,00755753;0,01991544;0,01662864;0,00218615;0,01800869;0,06001813;0,02436803;0,00920295;0,00584085;0,00997240;0,00400679;0,03279639;0,01787725;0,01054699;0,00183093;0,02903544;0,02383479;0,00144508;0,00267727;0,00464581;0,00164816;0,00072883;0,00032912;0,03248851;0,00224894;0,02411431;0,01446709;0,00482479;0,00092402;0,00255209;0,02857992;0,00126002;0,00142763;0,00297788;0,04274508;0,02740412;0,04205117;0,00120333;0,01190420;0,01432431;0,03206734;0,00157495;0,00067366;0,02761437;0,04503099;0,01671437;0,00001455;0,00000000;0,01693096;0,00210623;0,00000000;0,02911382;0,04761750;0,01285755;0,04913127;0,00773973;0,01456790;0,00763370;0,04018778;0,03051785;0,02910348
feature importances;INFO1+EUSES;11;0,02225655;0,00326125;0,00430994;0,00329643;0,01547335;0,01649032;0,00442043;0,01704552;0,03682896;0,02666447;0,01110430;0,00758562;0,02490069;0,00336305;0,03320495;0,00746539;0,01319445;0,00169530;0,02896940;0,02753536;0,00708647;0,00130580;0,00833539;0,00087612;0,00077790;0,00009006;0,01675916;0,00685111;0,01147854;0,01975439;0,00658425;0,00073516;0,00206850;0,02790686;0,00071101;0,00575971;0,00150801;0,03985228;0,03837387;0,05174318;0,00169069;0,00563293;0,01978684;0,04766055;0,00083968;0,00200681;0,02882178;0,04803319;0,02086324;0,00001198;0,00000000;0,02159118;0,00114692;0,00000000;0,05322663;0,03200397;0,03518588;0,01138832;0,00857819;0,02606267;0,00374078;0,01802241;0,04240052;0,01368134
feature importances;INFO1+EUSES;12;0,02247002;0,00299853;0,00769072;0,00993597;0,01419560;0,02236934;0,00099826;0,01744884;0,04298572;0,02710380;0,00827496;0,00153082;0,01230924;0,02831063;0,04263065;0,02166985;0,00743761;0,00144671;0,01592470;0,03153835;0,00332679;0,00302804;0,00842812;0,00119119;0,00078384;0,00002477;0,01191817;0,00124148;0,01079640;0,04163308;0,00498597;0,00086735;0,00218584;0,03002502;0,00300662;0,00108686;0,00260415;0,04560849;0,02329318;0,04578384;0,00098209;0,00358971;0,01008263;0,04731395;0,01091950;0,00530058;0,03012647;0,03704311;0,01690078;0,00000000;0,00000000;0,02712036;0,00373122;0,00000000;0,01520461;0,03891389;0,04029476;0,01823274;0,01475187;0,03021707;0,00363246;0,01986027;0,02732385;0,01736856
feature importances;INFO1+EUSES;13;0,01993458;0,00185736;0,00469449;0,00332735;0,01238577;0,01236906;0,00102871;0,01656703;0,04871220;0,01973197;0,01689001;0,00328195;0,01038924;0,01280206;0,02437755;0,01328040;0,01043070;0,00159596;0,01823437;0,02635867;0,00271184;0,00339430;0,00687717;0,00061637;0,00088524;0,00000801;0,02983612;0,00663066;0,01088660;0,02745391;0,01585850;0,00123450;0,00169145;0,04598793;0,00493731;0,00149382;0,00422455;0,06058952;0,04080326;0,04223441;0,00030776;0,02088836;0,01158847;0,03270343;0,00276959;0,00767226;0,02704309;0,03424070;0,01889091;0,00001988;0,00000000;0,01642888;0,00644521;0,00000000;0,03125818;0,04082626;0,03070634;0,03435199;0,00763880;0,02290695;0,00483448;0,01858225;0,03803506;0,00525628
feature importances;INFO1+EUSES;14;0,02963239;0,00310478;0,00551209;0,00394757;0,01430867;0,01216625;0,00363260;0,02219009;0,04402348;0,03010221;0,00458021;0,00533127;0,00688011;0,00366742;0,02827135;0,02365381;0,00524727;0,00097973;0,01867663;0,03735354;0,00287448;0,00179308;0,00528937;0,00140779;0,00077928;0,00002860;0,02958682;0,00472453;0,00886699;0,01464736;0,00679949;0,00637454;0,00231567;0,05021450;0,00383344;0,00151096;0,00051330;0,04905188;0,01331835;0,06586357;0,00034933;0,00599127;0,00937127;0,03407563;0,00415064;0,00540740;0,03141018;0,03386637;0,00913174;0,00000000;0,00000000;0,01003178;0,00979901;0,00000000;0,02478346;0,04167913;0,02777056;0,05549656;0,00474821;0,02735183;0,00426490;0,01879902;0,06456588;0,00390033
feature importances;INFO1+EUSES;15;0,01956496;0,00247212;0,01351693;0,00525436;0,02280985;0,01457291;0,00042118;0,02286559;0,04123087;0,01997891;0,00877434;0,00026705;0,01224783;0,01097377;0,02660252;0,02065638;0,00824076;0,00149779;0,02959915;0,02467309;0,00210522;0,00607606;0,00721191;0,00078117;0,00422320;0,00009698;0,01939479;0,00502263;0,01169540;0,03256082;0,00605800;0,00163128;0,00234141;0,02265589;0,00108065;0,00030996;0,00568958;0,03798922;0,01793466;0,04580796;0,00048655;0,01712933;0,01124952;0,02091878;0,00208250;0,00599964;0,04628988;0,03944314;0,01421602;0,00000000;0,00000000;0,02811574;0,00503979;0,00000000;0,03549938;0,04574870;0,01948925;0,04711984;0,00720001;0,03382396;0,00249238;0,01018549;0,05305136;0,01753155
feature importances;INFO1+EUSES;16;0,02326569;0,00331275;0,00930825;0,00471978;0,01856696;0,03455109;0,00106976;0,01702191;0,03899395;0,02699901;0,00516087;0,00648851;0,01722952;0,02228897;0,02966178;0,02858160;0,00492378;0,00124252;0,01698948;0,02705037;0,00146325;0,00040609;0,00820164;0,00121944;0,00076025;0,00009110;0,01412006;0,01116413;0,01076945;0,02358458;0,00421848;0,00101467;0,00226350;0,04262006;0,00161955;0,00273063;0,00094214;0,03492872;0,01323938;0,03780237;0,00057482;0,03429823;0,01128072;0,01972742;0,00137604;0,00522837;0,02412144;0,05091246;0,01559974;0,00000321;0,00000000;0,03389846;0,00640239;0,00000000;0,02564433;0,01971648;0,02084929;0,02201687;0,00768906;0,02517726;0,00775044;0,04656681;0,04028347;0,03029661
feature importances;INFO1+EUSES;17;0,03555244;0,00203921;0,00564757;0,00638760;0,01743055;0,01417507;0,00067763;0,02212712;0,04811157;0,02854219;0,00585729;0,00049816;0,01850335;0,01138717;0,02147127;0,02147697;0,02101054;0,00124299;0,02882742;0,02386461;0,00110500;0,00176496;0,00475773;0,00126755;0,00097211;0,00022148;0,01275043;0,00965816;0,01828147;0,03511829;0,00722479;0,00021029;0,00290736;0,03554057;0,00217084;0,00599170;0,00010765;0,04580513;0,04441668;0,03906737;0,00099526;0,02272156;0,00697407;0,02612764;0,00339307;0,00187654;0,03405126;0,04069659;0,01622287;0,00000454;0,00000000;0,01459600;0,00194462;0,00000000;0,02418791;0,02133377;0,02946281;0,03440428;0,00772021;0,04141755;0,00482244;0,01782171;0,03932028;0,00573471
feature importances;INFO1+EUSES;18;0,01578921;0,00303809;0,00335483;0,01034219;0,01317610;0,01400508;0,00073688;0,02015077;0,04533505;0,02308107;0,01442199;0,00059743;0,03064676;0,02363073;0,00911335;0,01754802;0,01645673;0,00159327;0,04909040;0,03284147;0,00034074;0,00044371;0,00416518;0,00090884;0,00069632;0,00014855;0,01389258;0,01020110;0,01457932;0,03995165;0,00560883;0,00210050;0,00200073;0,02283144;0,00022911;0,00141698;0,00180298;0,03797132;0,02354433;0,03952013;0,00121588;0,01302517;0,00877463;0,03949965;0,00229051;0,00018626;0,03635013;0,05075906;0,02295713;0,00000000;0,00000000;0,02289066;0,00227420;0,00000000;0,02024785;0,03779424;0,04012998;0,01240912;0,00458325;0,01866153;0,00892004;0,02430632;0,04818964;0,01723101
feature importances;INFO1+EUSES;19;0,02812440;0,00259098;0,00742273;0,00405906;0,00926502;0,01741174;0,00052259;0,02074909;0,05556249;0,02242817;0,00360217;0,00101328;0,00771222;0,01651379;0,04334279;0,01797669;0,01267380;0,00157552;0,01405727;0,03167822;0,00139258;0,00146699;0,01030756;0,00067887;0,00101958;0,00004738;0,02680780;0,01002385;0,01000544;0,02556105;0,00710854;0,00040192;0,00122648;0,03570496;0,00122076;0,00194939;0,00020051;0,03637670;0,01768465;0,06768455;0,00259987;0,01322716;0,01435538;0,03046639;0,00626751;0,00724717;0,02933685;0,03964244;0,02075295;0,00000000;0,00000000;0,01526779;0,00275982;0,00000000;0,04228070;0,05975445;0,03028070;0,02548589;0,00725793;0,01775439;0,00245497;0,01929541;0,03093813;0,00742252
