Name;Dataset;Index;Feature 0;Feature 1;Feature 2;Feature 3;Feature 4;Feature 5;Feature 6;Feature 7;Feature 8;Feature 9;Feature 10;Feature 11;Feature 12;Feature 13;Feature 14;Feature 15;Feature 16;Feature 17;Feature 18;Feature 19;Feature 20;Feature 21;Feature 22;Feature 23;Feature 24;Feature 25;Feature 26;Feature 27;Feature 28;Feature 29;Feature 30;Feature 31;Feature 32;Feature 33;Feature 34;Feature 35;Feature 36;Feature 37;Feature 38;Feature 39;Feature 40;Feature 41;Feature 42;Feature 43;Feature 44;Feature 45;Feature 46;Feature 47;Feature 48;Feature 49;Feature 50;Feature 51;Feature 52;Feature 53;Feature 54;Feature 55;Feature 56;Feature 57;Feature 58;Feature 59;Feature 60;Feature 61;Feature 62;Feature 63
feature importances;ENRON+EUSES;10;0,02650737;0,00591688;0,02341427;0,01382618;0,00750906;0,00975430;0,01435852;0,04420165;0,10937123;0,05936341;0,01061961;0,00634085;0,00086989;0,00572596;0,02511948;0,01976897;0,00511955;0,00672919;0,01208988;0,00797647;0,00177159;0,00378958;0,00433586;0,00500548;0,00355092;0,00074344;0,03083535;0,00160222;0,02165821;0,01813410;0,01019110;0,00173369;0,00660667;0,03658716;0,00068878;0,00048802;0,00004174;0,00857246;0,01053345;0,00649485;0,00369435;0,00498748;0,01543921;0,00829337;0,00557090;0,00000310;0,00436774;0,00572205;0,00155658;0,00002554;0,00000000;0,01295299;0,00199782;0,00000000;0,03156417;0,06211758;0,02278735;0,03707747;0,03157425;0,05769057;0,01360871;0,02029315;0,04088259;0,02984563
feature importances;ENRON+EUSES;11;0,02612546;0,00558355;0,01487985;0,01138046;0,00731490;0,01196099;0,01450011;0,04124210;0,11240001;0,05305979;0,01230990;0,00828245;0,00200799;0,00448843;0,02317167;0,02019045;0,00648510;0,00597232;0,01336547;0,00899383;0,00079005;0,00333684;0,00435855;0,00449260;0,00362835;0,00019716;0,02862717;0,00107228;0,02395225;0,01942985;0,00997528;0,00129529;0,00638264;0,03968730;0,00023157;0,00052832;0,00000696;0,01111595;0,00857616;0,00643907;0,00366946;0,00440728;0,01286312;0,00888129;0,00540438;0,00002926;0,00631061;0,00615478;0,00153855;0,00002470;0,00000000;0,01633480;0,00186724;0,00000000;0,03717357;0,06682723;0,02465474;0,03816180;0,02913987;0,06310805;0,01351127;0,02279900;0,03646398;0,02283659
feature importances;ENRON+EUSES;12;0,02086605;0,00577126;0,01860038;0,01067845;0,00675379;0,01154009;0,01256451;0,04349672;0,11495047;0,05466133;0,01096264;0,00746965;0,00082759;0,00546412;0,02289837;0,01793071;0,00477403;0,00736170;0,01500370;0,00882761;0,00208406;0,00440672;0,00338877;0,00354495;0,00362410;0,00110270;0,03198457;0,00144784;0,02424232;0,02098767;0,01076784;0,00095973;0,00542654;0,03558025;0,00028146;0,00032249;0,00002656;0,01012695;0,01002353;0,00511597;0,00400173;0,00653432;0,01102514;0,00758686;0,00773061;0,00000462;0,00420868;0,00690318;0,00142548;0,00005560;0,00000000;0,01582071;0,00176982;0,00000000;0,03549383;0,07055149;0,02351333;0,03729367;0,03566260;0,05532321;0,01790517;0,01797405;0,04001579;0,02235195
feature importances;ENRON+EUSES;13;0,02139959;0,00590212;0,01644474;0,01479602;0,00684063;0,01057595;0,01192489;0,04395030;0,11079403;0,05316632;0,01169332;0,00659400;0,00091259;0,00531501;0,02641864;0,02084295;0,00496068;0,00661696;0,01354729;0,00839857;0,00102962;0,00389934;0,00450492;0,00428050;0,00314983;0,00049251;0,02421320;0,00167641;0,02344705;0,02273401;0,01067322;0,00147205;0,00664200;0,03576289;0,00063222;0,00025990;0,00004627;0,00955151;0,01007275;0,00587749;0,00430151;0,00606838;0,01171622;0,00863901;0,00461387;0,00004398;0,00403019;0,00662790;0,00202702;0,00004376;0,00000000;0,01785341;0,00230483;0,00000000;0,03434024;0,06669192;0,02188960;0,04140074;0,03204134;0,05820602;0,01750574;0,01700675;0,03868784;0,03244745
feature importances;ENRON+EUSES;14;0,02467018;0,00556776;0,02383263;0,01118633;0,00674963;0,01167468;0,01508738;0,04650030;0,11047076;0,05876757;0,01328682;0,00453700;0,00070286;0,00604544;0,02521949;0,02525962;0,00566392;0,00524923;0,00964621;0,01046087;0,00169893;0,00403043;0,00495751;0,00499080;0,00365398;0,00060394;0,02979404;0,00102950;0,02346599;0,01907678;0,00862368;0,00067953;0,00601275;0,03944678;0,00053213;0,00040585;0,00005139;0,00857375;0,00910392;0,00593120;0,00300403;0,00644706;0,01018997;0,00890485;0,00608526;0,00003519;0,00578995;0,00559812;0,00191513;0,00006807;0,00000000;0,01515404;0,00157825;0,00000000;0,03653760;0,06211802;0,02434560;0,03747249;0,03206598;0,05707169;0,01673348;0,01916854;0,03823222;0,01824290
feature importances;ENRON+EUSES;15;0,02073104;0,00607591;0,02890026;0,01119164;0,00746508;0,00965589;0,01490941;0,04390346;0,10947271;0,05915466;0,01182611;0,00563461;0,00094120;0,00635010;0,02450352;0,02216124;0,00520347;0,00641764;0,01066973;0,00886067;0,00144661;0,00273821;0,00469791;0,00405112;0,00329620;0,00043779;0,02581061;0,00126185;0,02393313;0,02367375;0,00990214;0,00125490;0,00616813;0,03841418;0,00036364;0,00059922;0,00000950;0,01080740;0,01112599;0,00573462;0,00311280;0,00563261;0,01241154;0,00751291;0,00675915;0,00011087;0,00498325;0,00660962;0,00149998;0,00006147;0,00000000;0,01373281;0,00170249;0,00000000;0,03815698;0,06351718;0,02287453;0,03283227;0,03096723;0,05634158;0,01695696;0,02007896;0,03837056;0,02601900
feature importances;ENRON+EUSES;16;0,02495999;0,00753170;0,01914996;0,02069515;0,00679774;0,00946146;0,01468910;0,04231305;0,11352754;0,05380348;0,01325648;0,00585797;0,00082957;0,00471791;0,02453420;0,02251490;0,00568175;0,00740472;0,01272289;0,00856523;0,00145560;0,00392232;0,00415659;0,00558144;0,00296387;0,00034151;0,02697862;0,00148859;0,02337396;0,02296898;0,01080572;0,00129029;0,00650179;0,03597034;0,00050815;0,00027189;0,00000065;0,01177050;0,01104576;0,00596977;0,00343680;0,00371365;0,00948392;0,00672863;0,00516478;0,00000333;0,00697330;0,00551973;0,00127104;0,00002534;0,00000000;0,01843635;0,00193490;0,00000000;0,03497020;0,06182817;0,02306688;0,03752883;0,03113164;0,05573704;0,01519883;0,02008429;0,04049439;0,02088686
feature importances;ENRON+EUSES;17;0,02183685;0,00635329;0,02162497;0,01311052;0,00804219;0,01106788;0,01441082;0,04568711;0,10880502;0,05444770;0,01233555;0,00467330;0,00111199;0,00569448;0,02654849;0,02180489;0,00500181;0,00666993;0,01238514;0,00772590;0,00088394;0,00328560;0,00429803;0,00516246;0,00320256;0,00107453;0,03069775;0,00196500;0,02479500;0,02135185;0,01020692;0,00159553;0,00550689;0,03675244;0,00048335;0,00041234;0,00000692;0,00869659;0,01094128;0,00681436;0,00363401;0,00480919;0,01184774;0,00869987;0,00429428;0,00003822;0,00663993;0,00640932;0,00170410;0,00005470;0,00000000;0,01620168;0,00174026;0,00000000;0,03292289;0,06113867;0,02539604;0,03913524;0,03335062;0,05856821;0,01535591;0,02119590;0,03873191;0,02066010
feature importances;ENRON+EUSES;18;0,02491589;0,00692152;0,01682930;0,01113122;0,00753485;0,00995554;0,01307595;0,04518322;0,11266559;0,05497451;0,01399331;0,00592755;0,00095963;0,00521416;0,02470194;0,02149208;0,00532487;0,00615034;0,01355045;0,00872488;0,00159565;0,00360660;0,00332837;0,00420519;0,00352249;0,00035357;0,02591006;0,00047293;0,02598359;0,01946127;0,00953042;0,00116480;0,00656511;0,03696374;0,00036615;0,00057950;0,00004824;0,00912755;0,00910720;0,00581351;0,00406424;0,00644873;0,01340068;0,00792016;0,00536749;0,00000865;0,00541945;0,00723786;0,00136652;0,00004613;0,00000000;0,01969783;0,00143924;0,00000000;0,03296485;0,06819058;0,02414546;0,03704364;0,03097500;0,05313921;0,01507040;0,02056020;0,04639831;0,02216262
feature importances;ENRON+EUSES;19;0,02257820;0,00660053;0,02465137;0,01569175;0,00687021;0,01108063;0,01407450;0,04283964;0,10835689;0,05848838;0,01115517;0,00785442;0,00146707;0,00513434;0,02577886;0,02128052;0,00610928;0,00548064;0,01070683;0,00894766;0,00115941;0,00342348;0,00374878;0,00542752;0,00388725;0,00043960;0,02575752;0,00175398;0,02473487;0,01830580;0,01089673;0,00088831;0,00554416;0,03574568;0,00055970;0,00037502;0,00001783;0,00807004;0,00998771;0,00575627;0,00437661;0,00686228;0,01076100;0,00949801;0,00594521;0,00000088;0,00547994;0,00677027;0,00182819;0,00001904;0,00000000;0,01839261;0,00182542;0,00000000;0,03415475;0,06501561;0,02330563;0,03659049;0,03132719;0,05787738;0,01564722;0,01833381;0,04020773;0,02415415
