RandomForestClassifier
0,77
0,77
0,78
0,76
0,78
0,77
0,78
0,79
0,77
0,78
0,76
0,78
0,77
0,75
0,78
0,78
0,77
0,77
0,79
0,76
0,78
0,77
0,76
0,76
0,77
0,77
0,79
0,77
0,77
0,79
0,78
0,78
0,77
0,78
0,77
0,75
0,77
0,77
0,78
0,77
0,79
0,77
0,76
0,77
0,77
0,78
0,80
0,79
0,77
0,79
0,75
0,79
0,78
0,78
0,76
0,79
0,77
0,78
0,76
0,77
0,78
0,80
0,78
0,79
0,77
0,77
0,78
0,77
0,78
0,76
0,78
0,77
0,77
0,76
0,76
0,78
0,75
0,78
0,77
0,78
0,78
0,79
0,76
0,75
0,77
0,77
0,77
0,77
0,76
0,77
0,77
0,77
0,78
0,78
0,76
0,77
0,78
0,78
0,77
0,78
